replicate,gap,gap_points,eligible_pairs,flips,flip_rate,benchmark,audit_half,target_half
129,0.03,3.0,464,31,0.0668103448275862,MMLU-Pro,validation,discovery
129,0.05,5.0,706,31,0.043909348441926344,MMLU-Pro,validation,discovery
130,0.0025,0.25,48,17,0.3541666666666667,MMLU-Pro,validation,discovery
130,0.005,0.5,88,21,0.23863636363636365,MMLU-Pro,validation,discovery
130,0.01,1.0,158,21,0.13291139240506328,MMLU-Pro,validation,discovery
130,0.02,2.0,328,21,0.06402439024390244,MMLU-Pro,validation,discovery
130,0.03,3.0,464,21,0.04525862068965517,MMLU-Pro,validation,discovery
130,0.05,5.0,706,21,0.029745042492917848,MMLU-Pro,validation,discovery
131,0.0025,0.25,48,22,0.4583333333333333,MMLU-Pro,validation,discovery
131,0.005,0.5,88,34,0.38636363636363635,MMLU-Pro,validation,discovery
131,0.01,1.0,158,39,0.2468354430379747,MMLU-Pro,validation,discovery
131,0.02,2.0,328,39,0.11890243902439024,MMLU-Pro,validation,discovery
131,0.03,3.0,464,39,0.08405172413793104,MMLU-Pro,validation,discovery
131,0.05,5.0,706,39,0.05524079320113314,MMLU-Pro,validation,discovery
132,0.0025,0.25,48,22,0.4583333333333333,MMLU-Pro,validation,discovery
132,0.005,0.5,88,32,0.36363636363636365,MMLU-Pro,validation,discovery
132,0.01,1.0,158,37,0.23417721518987342,MMLU-Pro,validation,discovery
132,0.02,2.0,328,37,0.11280487804878049,MMLU-Pro,validation,discovery
132,0.03,3.0,464,37,0.07974137931034483,MMLU-Pro,validation,discovery
132,0.05,5.0,706,37,0.05240793201133145,MMLU-Pro,validation,discovery
133,0.0025,0.25,48,19,0.3958333333333333,MMLU-Pro,validation,discovery
133,0.005,0.5,88,21,0.23863636363636365,MMLU-Pro,validation,discovery
133,0.01,1.0,158,22,0.13924050632911392,MMLU-Pro,validation,discovery
133,0.02,2.0,328,22,0.06707317073170732,MMLU-Pro,validation,discovery
133,0.03,3.0,464,22,0.04741379310344827,MMLU-Pro,validation,discovery
133,0.05,5.0,706,22,0.031161473087818695,MMLU-Pro,validation,discovery
134,0.0025,0.25,48,18,0.375,MMLU-Pro,validation,discovery
134,0.005,0.5,88,25,0.2840909090909091,MMLU-Pro,validation,discovery
134,0.01,1.0,158,25,0.15822784810126583,MMLU-Pro,validation,discovery
134,0.02,2.0,328,25,0.07621951219512195,MMLU-Pro,validation,discovery
134,0.03,3.0,464,25,0.05387931034482758,MMLU-Pro,validation,discovery
134,0.05,5.0,706,25,0.03541076487252125,MMLU-Pro,validation,discovery
135,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
135,0.005,0.5,88,31,0.3522727272727273,MMLU-Pro,validation,discovery
135,0.01,1.0,158,36,0.22784810126582278,MMLU-Pro,validation,discovery
135,0.02,2.0,328,36,0.10975609756097561,MMLU-Pro,validation,discovery
135,0.03,3.0,464,36,0.07758620689655173,MMLU-Pro,validation,discovery
135,0.05,5.0,706,36,0.05099150141643059,MMLU-Pro,validation,discovery
136,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
136,0.005,0.5,88,26,0.29545454545454547,MMLU-Pro,validation,discovery
136,0.01,1.0,158,35,0.22151898734177214,MMLU-Pro,validation,discovery
136,0.02,2.0,328,35,0.10670731707317073,MMLU-Pro,validation,discovery
136,0.03,3.0,464,35,0.07543103448275862,MMLU-Pro,validation,discovery
136,0.05,5.0,706,35,0.049575070821529746,MMLU-Pro,validation,discovery
137,0.0025,0.25,48,26,0.5416666666666666,MMLU-Pro,validation,discovery
137,0.005,0.5,88,33,0.375,MMLU-Pro,validation,discovery
137,0.01,1.0,158,39,0.2468354430379747,MMLU-Pro,validation,discovery
137,0.02,2.0,328,39,0.11890243902439024,MMLU-Pro,validation,discovery
137,0.03,3.0,464,39,0.08405172413793104,MMLU-Pro,validation,discovery
137,0.05,5.0,706,39,0.05524079320113314,MMLU-Pro,validation,discovery
138,0.0025,0.25,48,19,0.3958333333333333,MMLU-Pro,validation,discovery
138,0.005,0.5,88,27,0.3068181818181818,MMLU-Pro,validation,discovery
138,0.01,1.0,158,28,0.17721518987341772,MMLU-Pro,validation,discovery
138,0.02,2.0,328,28,0.08536585365853659,MMLU-Pro,validation,discovery
138,0.03,3.0,464,28,0.0603448275862069,MMLU-Pro,validation,discovery
138,0.05,5.0,706,28,0.039660056657223795,MMLU-Pro,validation,discovery
139,0.0025,0.25,48,22,0.4583333333333333,MMLU-Pro,validation,discovery
139,0.005,0.5,88,32,0.36363636363636365,MMLU-Pro,validation,discovery
139,0.01,1.0,158,36,0.22784810126582278,MMLU-Pro,validation,discovery
139,0.02,2.0,328,37,0.11280487804878049,MMLU-Pro,validation,discovery
139,0.03,3.0,464,37,0.07974137931034483,MMLU-Pro,validation,discovery
139,0.05,5.0,706,37,0.05240793201133145,MMLU-Pro,validation,discovery
140,0.0025,0.25,48,16,0.3333333333333333,MMLU-Pro,validation,discovery
140,0.005,0.5,88,24,0.2727272727272727,MMLU-Pro,validation,discovery
140,0.01,1.0,158,25,0.15822784810126583,MMLU-Pro,validation,discovery
140,0.02,2.0,328,25,0.07621951219512195,MMLU-Pro,validation,discovery
140,0.03,3.0,464,25,0.05387931034482758,MMLU-Pro,validation,discovery
140,0.05,5.0,706,25,0.03541076487252125,MMLU-Pro,validation,discovery
141,0.0025,0.25,48,21,0.4375,MMLU-Pro,validation,discovery
141,0.005,0.5,88,29,0.32954545454545453,MMLU-Pro,validation,discovery
141,0.01,1.0,158,36,0.22784810126582278,MMLU-Pro,validation,discovery
141,0.02,2.0,328,36,0.10975609756097561,MMLU-Pro,validation,discovery
141,0.03,3.0,464,36,0.07758620689655173,MMLU-Pro,validation,discovery
141,0.05,5.0,706,36,0.05099150141643059,MMLU-Pro,validation,discovery
142,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
142,0.005,0.5,88,25,0.2840909090909091,MMLU-Pro,validation,discovery
142,0.01,1.0,158,27,0.17088607594936708,MMLU-Pro,validation,discovery
142,0.02,2.0,328,27,0.08231707317073171,MMLU-Pro,validation,discovery
142,0.03,3.0,464,27,0.05818965517241379,MMLU-Pro,validation,discovery
142,0.05,5.0,706,27,0.03824362606232295,MMLU-Pro,validation,discovery
143,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
143,0.005,0.5,88,24,0.2727272727272727,MMLU-Pro,validation,discovery
143,0.01,1.0,158,24,0.1518987341772152,MMLU-Pro,validation,discovery
143,0.02,2.0,328,24,0.07317073170731707,MMLU-Pro,validation,discovery
143,0.03,3.0,464,24,0.05172413793103448,MMLU-Pro,validation,discovery
143,0.05,5.0,706,24,0.0339943342776204,MMLU-Pro,validation,discovery
144,0.0025,0.25,48,17,0.3541666666666667,MMLU-Pro,validation,discovery
144,0.005,0.5,88,23,0.26136363636363635,MMLU-Pro,validation,discovery
144,0.01,1.0,158,32,0.20253164556962025,MMLU-Pro,validation,discovery
144,0.02,2.0,328,33,0.10060975609756098,MMLU-Pro,validation,discovery
144,0.03,3.0,464,33,0.07112068965517242,MMLU-Pro,validation,discovery
144,0.05,5.0,706,33,0.046742209631728045,MMLU-Pro,validation,discovery
145,0.0025,0.25,48,18,0.375,MMLU-Pro,validation,discovery
145,0.005,0.5,88,29,0.32954545454545453,MMLU-Pro,validation,discovery
145,0.01,1.0,158,34,0.21518987341772153,MMLU-Pro,validation,discovery
145,0.02,2.0,328,34,0.10365853658536585,MMLU-Pro,validation,discovery
145,0.03,3.0,464,34,0.07327586206896551,MMLU-Pro,validation,discovery
145,0.05,5.0,706,34,0.04815864022662889,MMLU-Pro,validation,discovery
146,0.0025,0.25,48,17,0.3541666666666667,MMLU-Pro,validation,discovery
146,0.005,0.5,88,25,0.2840909090909091,MMLU-Pro,validation,discovery
146,0.01,1.0,158,27,0.17088607594936708,MMLU-Pro,validation,discovery
146,0.02,2.0,328,27,0.08231707317073171,MMLU-Pro,validation,discovery
146,0.03,3.0,464,27,0.05818965517241379,MMLU-Pro,validation,discovery
146,0.05,5.0,706,27,0.03824362606232295,MMLU-Pro,validation,discovery
147,0.0025,0.25,48,14,0.2916666666666667,MMLU-Pro,validation,discovery
147,0.005,0.5,88,20,0.22727272727272727,MMLU-Pro,validation,discovery
147,0.01,1.0,158,25,0.15822784810126583,MMLU-Pro,validation,discovery
147,0.02,2.0,328,25,0.07621951219512195,MMLU-Pro,validation,discovery
147,0.03,3.0,464,25,0.05387931034482758,MMLU-Pro,validation,discovery
147,0.05,5.0,706,25,0.03541076487252125,MMLU-Pro,validation,discovery
148,0.0025,0.25,48,16,0.3333333333333333,MMLU-Pro,validation,discovery
148,0.005,0.5,88,25,0.2840909090909091,MMLU-Pro,validation,discovery
148,0.01,1.0,158,30,0.189873417721519,MMLU-Pro,validation,discovery
148,0.02,2.0,328,30,0.09146341463414634,MMLU-Pro,validation,discovery
148,0.03,3.0,464,30,0.06465517241379311,MMLU-Pro,validation,discovery
148,0.05,5.0,706,30,0.042492917847025496,MMLU-Pro,validation,discovery
149,0.0025,0.25,48,14,0.2916666666666667,MMLU-Pro,validation,discovery
149,0.005,0.5,88,23,0.26136363636363635,MMLU-Pro,validation,discovery
149,0.01,1.0,158,29,0.18354430379746836,MMLU-Pro,validation,discovery
149,0.02,2.0,328,31,0.09451219512195122,MMLU-Pro,validation,discovery
149,0.03,3.0,464,31,0.0668103448275862,MMLU-Pro,validation,discovery
149,0.05,5.0,706,31,0.043909348441926344,MMLU-Pro,validation,discovery
150,0.0025,0.25,48,22,0.4583333333333333,MMLU-Pro,validation,discovery
150,0.005,0.5,88,31,0.3522727272727273,MMLU-Pro,validation,discovery
150,0.01,1.0,158,38,0.24050632911392406,MMLU-Pro,validation,discovery
150,0.02,2.0,328,38,0.11585365853658537,MMLU-Pro,validation,discovery
150,0.03,3.0,464,38,0.08189655172413793,MMLU-Pro,validation,discovery
150,0.05,5.0,706,38,0.053824362606232294,MMLU-Pro,validation,discovery
151,0.0025,0.25,48,12,0.25,MMLU-Pro,validation,discovery
151,0.005,0.5,88,23,0.26136363636363635,MMLU-Pro,validation,discovery
151,0.01,1.0,158,24,0.1518987341772152,MMLU-Pro,validation,discovery
151,0.02,2.0,328,25,0.07621951219512195,MMLU-Pro,validation,discovery
151,0.03,3.0,464,25,0.05387931034482758,MMLU-Pro,validation,discovery
151,0.05,5.0,706,25,0.03541076487252125,MMLU-Pro,validation,discovery
152,0.0025,0.25,48,14,0.2916666666666667,MMLU-Pro,validation,discovery
152,0.005,0.5,88,24,0.2727272727272727,MMLU-Pro,validation,discovery
152,0.01,1.0,158,26,0.16455696202531644,MMLU-Pro,validation,discovery
152,0.02,2.0,328,26,0.07926829268292683,MMLU-Pro,validation,discovery
152,0.03,3.0,464,26,0.05603448275862069,MMLU-Pro,validation,discovery
152,0.05,5.0,706,26,0.036827195467422094,MMLU-Pro,validation,discovery
153,0.0025,0.25,48,15,0.3125,MMLU-Pro,validation,discovery
153,0.005,0.5,88,24,0.2727272727272727,MMLU-Pro,validation,discovery
153,0.01,1.0,158,28,0.17721518987341772,MMLU-Pro,validation,discovery
153,0.02,2.0,328,28,0.08536585365853659,MMLU-Pro,validation,discovery
153,0.03,3.0,464,28,0.0603448275862069,MMLU-Pro,validation,discovery
153,0.05,5.0,706,28,0.039660056657223795,MMLU-Pro,validation,discovery
154,0.0025,0.25,48,12,0.25,MMLU-Pro,validation,discovery
154,0.005,0.5,88,18,0.20454545454545456,MMLU-Pro,validation,discovery
154,0.01,1.0,158,20,0.12658227848101267,MMLU-Pro,validation,discovery
154,0.02,2.0,328,20,0.06097560975609756,MMLU-Pro,validation,discovery
154,0.03,3.0,464,20,0.04310344827586207,MMLU-Pro,validation,discovery
154,0.05,5.0,706,20,0.028328611898016998,MMLU-Pro,validation,discovery
155,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
155,0.005,0.5,88,24,0.2727272727272727,MMLU-Pro,validation,discovery
155,0.01,1.0,158,27,0.17088607594936708,MMLU-Pro,validation,discovery
155,0.02,2.0,328,28,0.08536585365853659,MMLU-Pro,validation,discovery
155,0.03,3.0,464,28,0.0603448275862069,MMLU-Pro,validation,discovery
155,0.05,5.0,706,28,0.039660056657223795,MMLU-Pro,validation,discovery
156,0.0025,0.25,48,17,0.3541666666666667,MMLU-Pro,validation,discovery
156,0.005,0.5,88,25,0.2840909090909091,MMLU-Pro,validation,discovery
156,0.01,1.0,158,28,0.17721518987341772,MMLU-Pro,validation,discovery
156,0.02,2.0,328,28,0.08536585365853659,MMLU-Pro,validation,discovery
156,0.03,3.0,464,28,0.0603448275862069,MMLU-Pro,validation,discovery
156,0.05,5.0,706,28,0.039660056657223795,MMLU-Pro,validation,discovery
157,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
157,0.005,0.5,88,30,0.3409090909090909,MMLU-Pro,validation,discovery
157,0.01,1.0,158,37,0.23417721518987342,MMLU-Pro,validation,discovery
157,0.02,2.0,328,39,0.11890243902439024,MMLU-Pro,validation,discovery
157,0.03,3.0,464,39,0.08405172413793104,MMLU-Pro,validation,discovery
157,0.05,5.0,706,39,0.05524079320113314,MMLU-Pro,validation,discovery
158,0.0025,0.25,48,16,0.3333333333333333,MMLU-Pro,validation,discovery
158,0.005,0.5,88,19,0.2159090909090909,MMLU-Pro,validation,discovery
158,0.01,1.0,158,23,0.14556962025316456,MMLU-Pro,validation,discovery
158,0.02,2.0,328,23,0.0701219512195122,MMLU-Pro,validation,discovery
158,0.03,3.0,464,23,0.04956896551724138,MMLU-Pro,validation,discovery
158,0.05,5.0,706,23,0.032577903682719546,MMLU-Pro,validation,discovery
159,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
159,0.005,0.5,88,27,0.3068181818181818,MMLU-Pro,validation,discovery
159,0.01,1.0,158,31,0.1962025316455696,MMLU-Pro,validation,discovery
159,0.02,2.0,328,31,0.09451219512195122,MMLU-Pro,validation,discovery
159,0.03,3.0,464,31,0.0668103448275862,MMLU-Pro,validation,discovery
159,0.05,5.0,706,31,0.043909348441926344,MMLU-Pro,validation,discovery
160,0.0025,0.25,48,19,0.3958333333333333,MMLU-Pro,validation,discovery
160,0.005,0.5,88,28,0.3181818181818182,MMLU-Pro,validation,discovery
160,0.01,1.0,158,30,0.189873417721519,MMLU-Pro,validation,discovery
160,0.02,2.0,328,30,0.09146341463414634,MMLU-Pro,validation,discovery
160,0.03,3.0,464,30,0.06465517241379311,MMLU-Pro,validation,discovery
160,0.05,5.0,706,30,0.042492917847025496,MMLU-Pro,validation,discovery
161,0.0025,0.25,48,15,0.3125,MMLU-Pro,validation,discovery
161,0.005,0.5,88,18,0.20454545454545456,MMLU-Pro,validation,discovery
161,0.01,1.0,158,18,0.11392405063291139,MMLU-Pro,validation,discovery
161,0.02,2.0,328,18,0.054878048780487805,MMLU-Pro,validation,discovery
161,0.03,3.0,464,18,0.03879310344827586,MMLU-Pro,validation,discovery
161,0.05,5.0,706,18,0.025495750708215296,MMLU-Pro,validation,discovery
162,0.0025,0.25,48,15,0.3125,MMLU-Pro,validation,discovery
162,0.005,0.5,88,24,0.2727272727272727,MMLU-Pro,validation,discovery
162,0.01,1.0,158,29,0.18354430379746836,MMLU-Pro,validation,discovery
162,0.02,2.0,328,30,0.09146341463414634,MMLU-Pro,validation,discovery
162,0.03,3.0,464,30,0.06465517241379311,MMLU-Pro,validation,discovery
162,0.05,5.0,706,30,0.042492917847025496,MMLU-Pro,validation,discovery
163,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
163,0.005,0.5,88,22,0.25,MMLU-Pro,validation,discovery
163,0.01,1.0,158,26,0.16455696202531644,MMLU-Pro,validation,discovery
163,0.02,2.0,328,26,0.07926829268292683,MMLU-Pro,validation,discovery
163,0.03,3.0,464,26,0.05603448275862069,MMLU-Pro,validation,discovery
163,0.05,5.0,706,26,0.036827195467422094,MMLU-Pro,validation,discovery
164,0.0025,0.25,48,16,0.3333333333333333,MMLU-Pro,validation,discovery
164,0.005,0.5,88,22,0.25,MMLU-Pro,validation,discovery
164,0.01,1.0,158,23,0.14556962025316456,MMLU-Pro,validation,discovery
164,0.02,2.0,328,23,0.0701219512195122,MMLU-Pro,validation,discovery
164,0.03,3.0,464,23,0.04956896551724138,MMLU-Pro,validation,discovery
164,0.05,5.0,706,23,0.032577903682719546,MMLU-Pro,validation,discovery
165,0.0025,0.25,48,14,0.2916666666666667,MMLU-Pro,validation,discovery
165,0.005,0.5,88,21,0.23863636363636365,MMLU-Pro,validation,discovery
165,0.01,1.0,158,22,0.13924050632911392,MMLU-Pro,validation,discovery
165,0.02,2.0,328,22,0.06707317073170732,MMLU-Pro,validation,discovery
165,0.03,3.0,464,22,0.04741379310344827,MMLU-Pro,validation,discovery
165,0.05,5.0,706,22,0.031161473087818695,MMLU-Pro,validation,discovery
166,0.0025,0.25,48,23,0.4791666666666667,MMLU-Pro,validation,discovery
166,0.005,0.5,88,31,0.3522727272727273,MMLU-Pro,validation,discovery
166,0.01,1.0,158,35,0.22151898734177214,MMLU-Pro,validation,discovery
166,0.02,2.0,328,35,0.10670731707317073,MMLU-Pro,validation,discovery
166,0.03,3.0,464,35,0.07543103448275862,MMLU-Pro,validation,discovery
166,0.05,5.0,706,35,0.049575070821529746,MMLU-Pro,validation,discovery
167,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
167,0.005,0.5,88,26,0.29545454545454547,MMLU-Pro,validation,discovery
167,0.01,1.0,158,28,0.17721518987341772,MMLU-Pro,validation,discovery
167,0.02,2.0,328,28,0.08536585365853659,MMLU-Pro,validation,discovery
167,0.03,3.0,464,28,0.0603448275862069,MMLU-Pro,validation,discovery
167,0.05,5.0,706,28,0.039660056657223795,MMLU-Pro,validation,discovery
168,0.0025,0.25,48,18,0.375,MMLU-Pro,validation,discovery
168,0.005,0.5,88,27,0.3068181818181818,MMLU-Pro,validation,discovery
168,0.01,1.0,158,29,0.18354430379746836,MMLU-Pro,validation,discovery
168,0.02,2.0,328,29,0.08841463414634146,MMLU-Pro,validation,discovery
168,0.03,3.0,464,29,0.0625,MMLU-Pro,validation,discovery
168,0.05,5.0,706,29,0.04107648725212465,MMLU-Pro,validation,discovery
169,0.0025,0.25,48,14,0.2916666666666667,MMLU-Pro,validation,discovery
169,0.005,0.5,88,29,0.32954545454545453,MMLU-Pro,validation,discovery
169,0.01,1.0,158,42,0.26582278481012656,MMLU-Pro,validation,discovery
169,0.02,2.0,328,43,0.13109756097560976,MMLU-Pro,validation,discovery
169,0.03,3.0,464,43,0.09267241379310345,MMLU-Pro,validation,discovery
169,0.05,5.0,706,43,0.060906515580736544,MMLU-Pro,validation,discovery
170,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
170,0.005,0.5,88,23,0.26136363636363635,MMLU-Pro,validation,discovery
170,0.01,1.0,158,25,0.15822784810126583,MMLU-Pro,validation,discovery
170,0.02,2.0,328,25,0.07621951219512195,MMLU-Pro,validation,discovery
170,0.03,3.0,464,25,0.05387931034482758,MMLU-Pro,validation,discovery
170,0.05,5.0,706,25,0.03541076487252125,MMLU-Pro,validation,discovery
171,0.0025,0.25,48,16,0.3333333333333333,MMLU-Pro,validation,discovery
171,0.005,0.5,88,25,0.2840909090909091,MMLU-Pro,validation,discovery
171,0.01,1.0,158,26,0.16455696202531644,MMLU-Pro,validation,discovery
171,0.02,2.0,328,26,0.07926829268292683,MMLU-Pro,validation,discovery
171,0.03,3.0,464,26,0.05603448275862069,MMLU-Pro,validation,discovery
171,0.05,5.0,706,26,0.036827195467422094,MMLU-Pro,validation,discovery
172,0.0025,0.25,48,19,0.3958333333333333,MMLU-Pro,validation,discovery
172,0.005,0.5,88,29,0.32954545454545453,MMLU-Pro,validation,discovery
172,0.01,1.0,158,32,0.20253164556962025,MMLU-Pro,validation,discovery
172,0.02,2.0,328,32,0.0975609756097561,MMLU-Pro,validation,discovery
172,0.03,3.0,464,32,0.06896551724137931,MMLU-Pro,validation,discovery
172,0.05,5.0,706,32,0.0453257790368272,MMLU-Pro,validation,discovery
173,0.0025,0.25,48,16,0.3333333333333333,MMLU-Pro,validation,discovery
173,0.005,0.5,88,23,0.26136363636363635,MMLU-Pro,validation,discovery
173,0.01,1.0,158,26,0.16455696202531644,MMLU-Pro,validation,discovery
173,0.02,2.0,328,27,0.08231707317073171,MMLU-Pro,validation,discovery
173,0.03,3.0,464,27,0.05818965517241379,MMLU-Pro,validation,discovery
173,0.05,5.0,706,27,0.03824362606232295,MMLU-Pro,validation,discovery
174,0.0025,0.25,48,19,0.3958333333333333,MMLU-Pro,validation,discovery
174,0.005,0.5,88,27,0.3068181818181818,MMLU-Pro,validation,discovery
174,0.01,1.0,158,30,0.189873417721519,MMLU-Pro,validation,discovery
174,0.02,2.0,328,30,0.09146341463414634,MMLU-Pro,validation,discovery
174,0.03,3.0,464,30,0.06465517241379311,MMLU-Pro,validation,discovery
174,0.05,5.0,706,30,0.042492917847025496,MMLU-Pro,validation,discovery
175,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
175,0.005,0.5,88,33,0.375,MMLU-Pro,validation,discovery
175,0.01,1.0,158,35,0.22151898734177214,MMLU-Pro,validation,discovery
175,0.02,2.0,328,35,0.10670731707317073,MMLU-Pro,validation,discovery
175,0.03,3.0,464,35,0.07543103448275862,MMLU-Pro,validation,discovery
175,0.05,5.0,706,35,0.049575070821529746,MMLU-Pro,validation,discovery
176,0.0025,0.25,48,16,0.3333333333333333,MMLU-Pro,validation,discovery
176,0.005,0.5,88,22,0.25,MMLU-Pro,validation,discovery
176,0.01,1.0,158,29,0.18354430379746836,MMLU-Pro,validation,discovery
176,0.02,2.0,328,29,0.08841463414634146,MMLU-Pro,validation,discovery
176,0.03,3.0,464,29,0.0625,MMLU-Pro,validation,discovery
176,0.05,5.0,706,29,0.04107648725212465,MMLU-Pro,validation,discovery
177,0.0025,0.25,48,21,0.4375,MMLU-Pro,validation,discovery
177,0.005,0.5,88,29,0.32954545454545453,MMLU-Pro,validation,discovery
177,0.01,1.0,158,31,0.1962025316455696,MMLU-Pro,validation,discovery
177,0.02,2.0,328,31,0.09451219512195122,MMLU-Pro,validation,discovery
177,0.03,3.0,464,31,0.0668103448275862,MMLU-Pro,validation,discovery
177,0.05,5.0,706,31,0.043909348441926344,MMLU-Pro,validation,discovery
178,0.0025,0.25,48,20,0.4166666666666667,MMLU-Pro,validation,discovery
178,0.005,0.5,88,33,0.375,MMLU-Pro,validation,discovery
178,0.01,1.0,158,34,0.21518987341772153,MMLU-Pro,validation,discovery
178,0.02,2.0,328,34,0.10365853658536585,MMLU-Pro,validation,discovery
